x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
37.973,36770.64762,0.2213080532,201.4074187,2.014074187,67.13580624,67.13580624
38.1,36699.91429,0.2221442822,202.4943611,2.024943611,67.49812035,67.49812035
38.227,36741.07143,0.2216575152,201.8616544,2.018616544,67.28721815,67.28721815
38.354,36762.96667,0.2213987816,201.5253489,2.015253489,67.17511628,67.17511628
38.481,36771.91429,0.221293093,201.3879732,2.013879732,67.12932441,67.12932441
38.608,36796.66667,0.2210008535,201.0081161,2.010081161,67.00270538,67.00270538
38.735,36796.29524,0.2210052373,201.0138143,2.010138143,67.00460477,67.00460477
38.862,36858.72857,0.2202689818,200.0568189,2.000568189,66.6856063,66.6856063
38.989,36817.32381,0.2207571149,200.6913013,2.006913013,66.89710044,66.89710044
39.116,36851.6381,0.2203525346,200.165422,2.00165422,66.72180735,66.72180735
39.243,36807.89524,0.2208683479,200.8358835,2.008358835,66.94529451,66.94529451
39.37,36840.79524,0.2204803359,200.33154,2.0033154,66.77717998,66.77717998
39.497,36822.39524,0.2206972968,200.6135489,2.006135489,66.87118297,66.87118297
39.624,36817.0619,0.2207602044,200.695317,2.00695317,66.898439,66.898439
39.751,36812.61429,0.2208126717,200.7635148,2.007635148,66.92117159,66.92117159
39.878,36821.74762,0.2207049351,200.6234773,2.006234773,66.87449242,66.87449242
40.005,36807.55714,0.2208723371,200.8410687,2.008410687,66.94702291,66.94702291
40.132,36814.96667,0.2207849205,200.7274434,2.007274434,66.9091478,66.9091478
40.259,36806.04286,0.2208902046,200.8642932,2.008642932,66.9547644,66.9547644
40.386,36827.75238,0.2206341177,200.5314277,2.005314277,66.84380924,66.84380924
40.513,36832.07143,0.2205831879,200.4652285,2.004652285,66.82174283,66.82174283
40.64,36814.61429,0.2207890775,200.7328467,2.007328467,66.91094889,66.91094889
40.767,36832.73333,0.2205753833,200.455084,2.00455084,66.81836133,66.81836133
40.894,36818.91429,0.2207383542,200.6669158,2.006669158,66.88897195,66.88897195
41.021,36808.80952,0.2208575604,200.8218618,2.008218618,66.94062061,66.94062061
41.148,36816.12857,0.2207712141,200.7096276,2.007096276,66.90320921,66.90320921
41.275,36800.90952,0.2209507798,200.9430297,2.009430297,66.9810099,66.9810099
