x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
39.497,37028.43,0.2180794755,197.4302786,1.974302786,65.81009286,65.81009286
39.624,37022.61,0.2181477417,197.5138096,1.975138096,65.83793654,65.83793654
39.751,37035.41,0.217997617,197.3301161,1.973301161,65.77670535,65.77670535
39.878,37026.06,0.2181072733,197.4642922,1.974642922,65.82143074,65.82143074
40.005,36976.29,0.2186914396,198.1790819,1.981790819,66.05969395,66.05969395
40.132,36995.33,0.2184678683,197.9055185,1.979055185,65.96850618,65.96850618
40.259,36975.56,0.2187000137,198.1895732,1.981895732,66.06319106,66.06319106
40.386,36942.7,0.2190861407,198.6620406,1.986620406,66.22068021,66.22068021
40.513,36957.65,0.2189104256,198.4470345,1.984470345,66.14901152,66.14901152
40.64,36999.88,0.2184144583,197.8401658,1.978401658,65.94672193,65.94672193
40.767,36985.95,0.2185779957,198.0402711,1.980402711,66.0134237,66.0134237
40.894,36998.99,0.218424905,197.8529484,1.978529484,65.95098281,65.95098281
41.021,37004.99,0.2183544827,197.7667792,1.977667792,65.92225973,65.92225973
41.148,37016.19,0.2182230582,197.6059673,1.976059673,65.86865578,65.86865578
41.275,36986.22,0.2185748253,198.0363918,1.980363918,66.01213061,66.01213061
41.402,37023.98,0.2181316712,197.4941456,1.974941456,65.83138188,65.83138188
41.529,37039.74,0.2179468444,197.2679903,1.972679903,65.75599678,65.75599678
41.656,37038.67,0.2179593904,197.2833418,1.972833418,65.76111392,65.76111392
41.783,37019.28,0.2181868061,197.5616091,1.975616091,65.85386969,65.85386969
41.91,36968.8,0.2187794202,198.2867355,1.982867355,66.09557848,66.09557848
42.037,37019.06,0.2181893871,197.5647671,1.975647671,65.85492238,65.85492238
42.164,37006.66,0.2183348838,197.7427979,1.977427979,65.91426597,65.91426597
42.291,36979.63,0.2186522124,198.1310831,1.981310831,66.04369438,66.04369438
42.418,36967.86,0.2187904631,198.3002476,1.983002476,66.10008253,66.10008253
42.545,36976.89,0.2186843925,198.170459,1.98170459,66.05681967,66.05681967
42.672,36961.01,0.2188709436,198.3987241,1.983987241,66.13290803,66.13290803
42.799,36954.55,0.2189468557,198.4916106,1.984916106,66.1638702,66.1638702
42.926,36913.94,0.2194243719,199.0759025,1.990759025,66.35863417,66.35863417
43.053,36924.82,0.219296387,198.9192993,1.989192993,66.30643311,66.30643311
43.18,36934.19,0.2191861949,198.7844676,1.987844676,66.26148919,66.26148919
43.307,36933.13,0.2191986592,198.799719,1.98799719,66.26657299,66.26657299
43.434,36906.02,0.2195175611,199.1899294,1.991899294,66.39664314,66.39664314
