scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
3,-120.0,50.0,0.0086617
3,-120.0,60.0,0.0079289
3,-120.0,70.0,0.0071191
3,-120.0,80.0,0.0068897
3,-120.0,90.0,0.0067741
3,-120.0,100.0,0.0065043
3,-120.0,110.0,0.0061423
3,-120.0,120.0,0.0057086
3,-120.0,130.0,0.0055792
4,-115.0,-125.0,0.0058949
4,-115.0,-115.0,0.006294
4,-115.0,-105.0,0.0065677
4,-115.0,-95.0,0.0073949
4,-115.0,-85.0,0.00736
4,-115.0,-75.0,0.0078238
4,-115.0,-65.0,0.0085095
4,-115.0,-55.0,0.0093549
4,-115.0,-45.0,0.010481
4,-115.0,-35.0,0.01119
4,-115.0,-25.0,0.011533
4,-115.0,-15.0,0.01174
4,-115.0,-5.0,0.011953
4,-115.0,5.0,0.012025
4,-115.0,15.0,0.011784
4,-115.0,25.0,0.011212
4,-115.0,35.0,0.010627
4,-115.0,45.0,0.0095177
4,-115.0,55.0,0.0085216
4,-115.0,65.0,0.007748
4,-115.0,75.0,0.0074449
4,-115.0,85.0,0.0069836
4,-115.0,95.0,0.00679
4,-115.0,105.0,0.0063755
4,-115.0,115.0,0.0059867
4,-115.0,125.0,0.0056465
5,-110.0,-130.0,0.0059484
5,-110.0,-120.0,0.0062673
5,-110.0,-110.0,0.00677
5,-110.0,-100.0,0.0072705
5,-110.0,-90.0,0.0074218
5,-110.0,-80.0,0.0083631
5,-110.0,-70.0,0.0088827
5,-110.0,-60.0,0.0095297
5,-110.0,-50.0,0.010527
5,-110.0,-40.0,0.011778
5,-110.0,-30.0,0.012425
5,-110.0,-20.0,0.013035
5,-110.0,-10.0,0.013173
5,-110.0,0.0,0.013419
5,-110.0,10.0,0.013127
5,-110.0,20.0,0.012722
5,-110.0,30.0,0.011722
